ST_CODE,State_name,Month,Year,PC_Number,PC_name,PC_Type,Candidate_Name,Candidate_Sex,Candidate_Category,Candidate_Age,Party_Abbreviation,Total_Votes_Polled,Position,Alliance
S01,Andhra Pradesh,3,2009,12,Nagarkurnool,SC,BUDDULA SRINIVAS,M,SC,35.0,IND,5425.0,12.0,IND
S01,Andhra Pradesh,3,2009,12,Nagarkurnool,SC,ANAPOSALA VENKATESH,M,SC,27.0,IND,3755.0,13.0,IND
S01,Andhra Pradesh,3,2009,13,Nalgonda,GEN,GUTHA SUKENDER REDDY,M,GEN,55.0,INC,493849.0,1.0,UPA
S01,Andhra Pradesh,3,2009,13,Nalgonda,GEN,SURAVARAM SUDHAKAR REDDY,M,GEN,61.0,CPI,340867.0,2.0,CPI
S01,Andhra Pradesh,3,2009,13,Nalgonda,GEN,PADURI KARUNA,F,GEN,52.0,PRAP,150275.0,3.0,PRAP
S01,Andhra Pradesh,3,2009,13,Nalgonda,GEN,VEDIRE SRIRAM REDDY,M,GEN,39.0,BJP,22590.0,4.0,NDA
S01,Andhra Pradesh,3,2009,13,Nalgonda,GEN,A. NAGESHWAR RAO,M,GEN,59.0,PPOI,12437.0,5.0,PPOI
S01,Andhra Pradesh,3,2009,13,Nalgonda,GEN,MARRY NEHEMIAH,M,GEN,55.0,IND,11722.0,6.0,IND
S01,Andhra Pradesh,3,2009,13,Nalgonda,GEN,SHAIK AHMED,M,GEN,57.0,IND,10687.0,7.0,IND
S01,Andhra Pradesh,3,2009,13,Nalgonda,GEN,BOLUSANI KRISHNAIAH,M,GEN,45.0,IND,9489.0,8.0,IND
S01,Andhra Pradesh,3,2009,13,Nalgonda,GEN,NAZEERUDDIN,M,GEN,40.0,BSP,9371.0,9.0,BSP
S01,Andhra Pradesh,3,2009,13,Nalgonda,GEN,K.V.SRINIVASA CHARYULU,M,GEN,30.0,IND,4401.0,10.0,IND
S01,Andhra Pradesh,3,2009,13,Nalgonda,GEN,DAIDA LINGAIAH,M,SC,51.0,IND,3837.0,11.0,IND
S01,Andhra Pradesh,3,2009,13,Nalgonda,GEN,YALAGANDULA RAMU,M,GEN,41.0,IND,3778.0,12.0,IND
S01,Andhra Pradesh,3,2009,13,Nalgonda,GEN,BOLLA KARUNAKAR,M,GEN,33.0,IND,2920.0,13.0,IND
S01,Andhra Pradesh,3,2009,13,Nalgonda,GEN,MD. NAZEEMUDDIN,M,GEN,50.0,IND,2475.0,14.0,IND
S01,Andhra Pradesh,3,2009,14,Bhongir,GEN,KOMATIREDDY RAJ GOPAL REDDY,M,GEN,41.0,INC,504103.0,1.0,UPA
S01,Andhra Pradesh,3,2009,14,Bhongir,GEN,NOMULA NARSIMHAIAH,M,GEN,49.0,CPM,364215.0,2.0,CPM
S01,Andhra Pradesh,3,2009,14,Bhongir,GEN,CHANDRA MOULI GANDAM,M,GEN,48.0,PRAP,104872.0,3.0,PRAP
S01,Andhra Pradesh,3,2009,14,Bhongir,GEN,CHINTHA SAMBA MURTHY,M,GEN,50.0,BJP,45898.0,4.0,NDA
S01,Andhra Pradesh,3,2009,14,Bhongir,GEN,SIRUPANGI RAMULU,M,SC,55.0,IND,28486.0,5.0,IND
S01,Andhra Pradesh,3,2009,14,Bhongir,GEN,RUPANI RAMESH VADDERA,M,GEN,31.0,IND,14903.0,6.0,IND
S01,Andhra Pradesh,3,2009,14,Bhongir,GEN,GUMMI BAKKA REDDY,M,GEN,75.0,IND,14112.0,7.0,IND
S01,Andhra Pradesh,3,2009,14,Bhongir,GEN,SIDDHARTHA PHOOLEY,M,SC,39.0,BSP,11976.0,8.0,BSP
S01,Andhra Pradesh,3,2009,14,Bhongir,GEN,RACHA SUBHADRA REDDY,F,GEN,59.0,LSP,10866.0,9.0,LSP
S01,Andhra Pradesh,3,2009,14,Bhongir,GEN,PALLA PRABHAKAR REDDY,M,GEN,64.0,PPOI,8355.0,10.0,PPOI
S01,Andhra Pradesh,3,2009,14,Bhongir,GEN,SANGU MALLAYYA,M,GEN,66.0,IND,5980.0,11.0,IND
S01,Andhra Pradesh,3,2009,14,Bhongir,GEN,MEDI NARSIMHA,M,SC,31.0,IND,4378.0,12.0,IND
S01,Andhra Pradesh,3,2009,14,Bhongir,GEN,MAMIDIGALLA JOHN BABU,M,SC,40.0,IND,4368.0,13.0,IND
S01,Andhra Pradesh,3,2009,14,Bhongir,GEN,POOSA BALA KISHAN BESTA,M,GEN,35.0,IND,2784.0,14.0,IND
S01,Andhra Pradesh,3,2009,14,Bhongir,GEN,PERUKA ANJAIAH,M,SC,46.0,IND,2494.0,15.0,IND
S01,Andhra Pradesh,3,2009,15,Warangal,SC,RAJAIAH SIRICILLA,M,SC,55.0,INC,396568.0,1.0,UPA
S01,Andhra Pradesh,3,2009,15,Warangal,SC,RAMAGALLA PARAMESHWAR,M,SC,55.0,TRS,271907.0,2.0,TRS
S01,Andhra Pradesh,3,2009,15,Warangal,SC,DOMMATI SAMBAIAH,M,SC,45.0,TDP,135697.0,3.0,TDP
S01,Andhra Pradesh,3,2009,15,Warangal,SC,DR. CHANDRAGIRI RAJAMOULY,M,SC,49.0,PRAP,108390.0,4.0,PRAP
S01,Andhra Pradesh,3,2009,15,Warangal,SC,JAYAPAL. V,M,SC,63.0,BJP,36064.0,5.0,NDA
S01,Andhra Pradesh,3,2009,15,Warangal,SC,PAKALA DEVADANAM,M,SC,74.0,IND,17180.0,6.0,IND
S01,Andhra Pradesh,3,2009,15,Warangal,SC,BALLEPU VENKAT NARSINGA RAO,M,SC,37.0,LSP,15521.0,7.0,LSP
S01,Andhra Pradesh,3,2009,15,Warangal,SC,D. SREEDHAR RAO,M,SC,37.0,IND,13321.0,8.0,IND
S01,Andhra Pradesh,3,2009,15,Warangal,SC,DAMERA MOGILI,M,SC,36.0,IND,9477.0,9.0,IND
S01,Andhra Pradesh,3,2009,15,Warangal,SC,ONTELA MONDAIAH,M,SC,58.0,PPOI,6728.0,10.0,PPOI
S01,Andhra Pradesh,3,2009,15,Warangal,SC,LALAIAH P,M,SC,63.0,BSP,5798.0,11.0,BSP
S01,Andhra Pradesh,3,2009,15,Warangal,SC,SOMAIAH GANAPURAM,M,SC,41.0,IND,5283.0,12.0,IND
S01,Andhra Pradesh,3,2009,15,Warangal,SC,DUBASI NARSING,M,SC,46.0,IND,4301.0,13.0,IND
S01,Andhra Pradesh,3,2009,15,Warangal,SC,KANNAM VENKANNA,M,SC,32.0,IND,2369.0,14.0,IND
S01,Andhra Pradesh,3,2009,15,Warangal,SC,KRISHNADHI SRILATHA,F,SC,33.0,IND,1921.0,15.0,IND
S01,Andhra Pradesh,3,2009,16,Mahabubabad,ST,P. BALRAM,M,ST,45.0,INC,394447.0,1.0,UPA
S01,Andhra Pradesh,3,2009,16,Mahabubabad,ST,KUNJA SRINIVASA RAO,M,ST,31.0,CPI,325490.0,2.0,CPI
S01,Andhra Pradesh,3,2009,16,Mahabubabad,ST,D.T. NAIK,M,ST,61.0,PRAP,145299.0,3.0,PRAP
S01,Andhra Pradesh,3,2009,16,Mahabubabad,ST,KECHELA RANGA REDDY,M,ST,44.0,IND,43164.0,4.0,IND
S01,Andhra Pradesh,3,2009,16,Mahabubabad,ST,P. SATYANARAYANA,M,ST,32.0,IND,19588.0,5.0,IND
S01,Andhra Pradesh,3,2009,16,Mahabubabad,ST,B. DILIP,M,ST,35.0,BJP,16610.0,6.0,NDA
S01,Andhra Pradesh,3,2009,16,Mahabubabad,ST,BANOTH MOLCHAND,M,ST,60.0,LSP,11303.0,7.0,LSP
S01,Andhra Pradesh,3,2009,16,Mahabubabad,ST,GUMMADI PULLAIAH,M,ST,51.0,BSP,10882.0,8.0,BSP
S01,Andhra Pradesh,3,2009,16,Mahabubabad,ST,PODEM SAMMAIAH,M,ST,31.0,PPOI,10710.0,9.0,PPOI
S01,Andhra Pradesh,3,2009,16,Mahabubabad,ST,PADIGA YERRAIAH,M,ST,64.0,IND,7634.0,10.0,IND
S01,Andhra Pradesh,3,2009,16,Mahabubabad,ST,DATLA NAGESWAR RAO,M,ST,42.0,IND,6163.0,11.0,IND
S01,Andhra Pradesh,3,2009,16,Mahabubabad,ST,KALTHI VEERASWAMY,M,ST,52.0,IND,5112.0,12.0,IND
S01,Andhra Pradesh,3,2009,17,Khammam,GEN,NAMA NAGESWARA RAO,M,GEN,50.0,TDP,469368.0,1.0,TDP
S01,Andhra Pradesh,3,2009,17,Khammam,GEN,RENUKA CHOWDHURY,F,GEN,54.0,INC,344920.0,2.0,UPA
S01,Andhra Pradesh,3,2009,17,Khammam,GEN,JALAGAM HEMAMALINI,F,GEN,40.0,PRAP,131135.0,3.0,PRAP
S01,Andhra Pradesh,3,2009,17,Khammam,GEN,AVULA VENKATESWARLU,M,GEN,45.0,IND,23325.0,4.0,IND
S01,Andhra Pradesh,3,2009,17,Khammam,GEN,JUPELLI SATYANARAYANA,M,GEN,61.0,LSP,12143.0,5.0,LSP
S01,Andhra Pradesh,3,2009,17,Khammam,GEN,BANOTH LAXMA NAIK,M,ST,52.0,IND,11642.0,6.0,IND
S01,Andhra Pradesh,3,2009,17,Khammam,GEN,MALLAVARAPU JEREMIAH,M,GEN,63.0,IND,10190.0,7.0,IND
S01,Andhra Pradesh,3,2009,17,Khammam,GEN,KAPILAVAI RAVINDER,M,GEN,45.0,BJP,9644.0,8.0,NDA
S01,Andhra Pradesh,3,2009,17,Khammam,GEN,THONDAPU VENKATESWARA RAO,M,GEN,30.0,BSP,6302.0,9.0,BSP
S01,Andhra Pradesh,3,2009,17,Khammam,GEN,CHANDA LINGAIAH,M,ST,58.0,IND,4543.0,10.0,IND
S01,Andhra Pradesh,3,2009,17,Khammam,GEN,DANDA LINGAIAH,M,GEN,59.0,IND,3893.0,11.0,IND
S01,Andhra Pradesh,3,2009,17,Khammam,GEN,MANUKONDA RAGHURAM PRASAD,M,GEN,55.0,PPOI,3868.0,12.0,PPOI
S01,Andhra Pradesh,3,2009,17,Khammam,GEN,SHAIK MADAR SAHEB,M,GEN,40.0,TPPP,3036.0,13.0,TPPP
S01,Andhra Pradesh,3,2009,18,Aruku,ST,KISHORE CHANDRA SURYANARAYANA DEO VYRICHERLA,M,ST,62.0,INC,360458.0,1.0,UPA
S01,Andhra Pradesh,3,2009,18,Aruku,ST,MIDIYAM BABU RAO,M,ST,58.0,CPM,168014.0,2.0,CPM
S01,Andhra Pradesh,3,2009,18,Aruku,ST,MEENAKA SIMHACHALAM,M,ST,43.0,PRAP,128649.0,3.0,PRAP
S01,Andhra Pradesh,3,2009,18,Aruku,ST,JAYALAKSHMI SHAMBUDU,F,ST,39.0,IND,27758.0,4.0,IND
S01,Andhra Pradesh,3,2009,18,Aruku,ST,LAKE RAJA RAO,M,ST,45.0,BSP,24331.0,5.0,BSP
S01,Andhra Pradesh,3,2009,18,Aruku,ST,KURUSA BOJJAIAH,M,ST,56.0,BJP,23093.0,6.0,NDA
S01,Andhra Pradesh,3,2009,18,Aruku,ST,APPA RAO KINJEDI,M,ST,48.0,IND,15851.0,7.0,IND
S01,Andhra Pradesh,3,2009,18,Aruku,ST,VADIGALA PENTAYYA,M,ST,56.0,LSP,13886.0,8.0,LSP
S01,Andhra Pradesh,3,2009,18,Aruku,ST,ILLA RAMI REDDY,M,ST,54.0,IND,12086.0,9.0,IND
S01,Andhra Pradesh,3,2009,18,Aruku,ST,GADUGU BALAYYA DORA,M,ST,38.0,RJD,10450.0,10.0,UPA
S01,Andhra Pradesh,3,2009,18,Aruku,ST,ARIKA GUMPA SWAMY,M,ST,60.0,IND,7791.0,11.0,IND
S01,Andhra Pradesh,3,2009,19,Srikakulam,GEN,KILLI KRUPA RANI,F,GEN,47.0,INC,387694.0,1.0,UPA
S01,Andhra Pradesh,3,2009,19,Srikakulam,GEN,YERRNNAIDU KINJARAPU,M,GEN,50.0,TDP,304707.0,2.0,TDP
S01,Andhra Pradesh,3,2009,19,Srikakulam,GEN,KALYANI VARUDU,F,GEN,29.0,PRAP,181100.0,3.0,PRAP
S01,Andhra Pradesh,3,2009,19,Srikakulam,GEN,NANDA PRASADA RAO,M,GEN,37.0,PPOI,17850.0,4.0,PPOI
S01,Andhra Pradesh,3,2009,19,Srikakulam,GEN,TANKALA SUDHAKARA RAO,M,GEN,57.0,BSP,15584.0,5.0,BSP
S01,Andhra Pradesh,3,2009,19,Srikakulam,GEN,DUPPALA RAVINDARA BABU,M,GEN,38.0,BJP,11837.0,6.0,NDA
S01,Andhra Pradesh,3,2009,20,Vizianagaram,GEN,JHANSI LAKSHMI BOTCHA,F,GEN,45.0,INC,411584.0,1.0,UPA
S01,Andhra Pradesh,3,2009,20,Vizianagaram,GEN,APPALANAIDU KONDAPALLI,M,GEN,41.0,TDP,351013.0,2.0,TDP
S01,Andhra Pradesh,3,2009,20,Vizianagaram,GEN,KIMIDI GANAPATHI RAO,M,GEN,52.0,PRAP,172034.0,3.0,PRAP
S01,Andhra Pradesh,3,2009,20,Vizianagaram,GEN,PAKALAPATI SANYASI RAJU,M,GEN,51.0,BJP,25239.0,4.0,NDA
S01,Andhra Pradesh,3,2009,20,Vizianagaram,GEN,VENKATA SATYANARAYANA RAGHUMANDA,M,GEN,28.0,BSSP,15948.0,5.0,BSSP
S01,Andhra Pradesh,3,2009,20,Vizianagaram,GEN,VARRI MAHESWARA RAO,M,GEN,35.0,IND,12361.0,6.0,IND
S01,Andhra Pradesh,3,2009,20,Vizianagaram,GEN,DATTLA SATYA APPALA SIVANANDHA RAJU,M,GEN,34.0,LSP,11525.0,7.0,LSP
S01,Andhra Pradesh,3,2009,20,Vizianagaram,GEN,L.K.JAIN,M,GEN,60.0,PPOI,10353.0,8.0,PPOI
S01,Andhra Pradesh,3,2009,20,Vizianagaram,GEN,GOTTAPU CHINNAM NAIDU,M,GEN,56.0,BSP,9768.0,9.0,BSP
S01,Andhra Pradesh,3,2009,21,Visakhapatnam,GEN,DAGGUBATI PURANDESWARI,F,GEN,49.0,INC,368812.0,1.0,UPA
S01,Andhra Pradesh,3,2009,21,Visakhapatnam,GEN,PALLA SRINIVASA RAO,M,GEN,40.0,PRAP,302126.0,2.0,PRAP
S01,Andhra Pradesh,3,2009,21,Visakhapatnam,GEN,DR.M.V.V.S.MURTHI,M,GEN,70.0,TDP,223117.0,3.0,TDP
S01,Andhra Pradesh,3,2009,21,Visakhapatnam,GEN,M.T.VENKATESWARALU,M,GEN,42.0,LSP,39363.0,4.0,LSP
S01,Andhra Pradesh,3,2009,21,Visakhapatnam,GEN,D.V.SUBBARAO,M,GEN,76.0,BJP,30336.0,5.0,NDA
S01,Andhra Pradesh,3,2009,21,Visakhapatnam,GEN,APPARAO GOLAGANA,M,GEN,46.0,IND,9670.0,6.0,IND
S01,Andhra Pradesh,3,2009,21,Visakhapatnam,GEN,I.M.AHMED,M,GEN,41.0,BSP,8838.0,7.0,BSP
S01,Andhra Pradesh,3,2009,21,Visakhapatnam,GEN,D.BHARATHI,F,GEN,53.0,PPOI,5896.0,8.0,PPOI
S01,Andhra Pradesh,3,2009,21,Visakhapatnam,GEN,RANGARAJU KALIDINDI,M,GEN,46.0,IND,5797.0,9.0,IND
S01,Andhra Pradesh,3,2009,21,Visakhapatnam,GEN,RAMESH LANKA,M,GEN,49.0,BHSASP,5347.0,10.0,BHSASP
S01,Andhra Pradesh,3,2009,21,Visakhapatnam,GEN,BETHALA KEGIYA RANI,F,GEN,26.0,BSP(AP),3297.0,11.0,BSP(AP)
S01,Andhra Pradesh,3,2009,21,Visakhapatnam,GEN,BANDAM VENKATA RAO YADAV,M,GEN,32.0,IND,2660.0,12.0,IND
S01,Andhra Pradesh,3,2009,21,Visakhapatnam,GEN,D.V.RAMANA (VASU MASTER),M,SC,37.0,TPPP,2493.0,13.0,TPPP
S01,Andhra Pradesh,3,2009,21,Visakhapatnam,GEN,YADDANAPUDI RANGARAO,M,GEN,78.0,IND,2314.0,14.0,IND
S01,Andhra Pradesh,3,2009,21,Visakhapatnam,GEN,YALAMANCHILI PRASAD,M,GEN,54.0,IND,2195.0,15.0,IND
S01,Andhra Pradesh,3,2009,22,Anakapalli,GEN,SABBAM HARI,M,GEN,55.0,INC,369968.0,1.0,UPA
S01,Andhra Pradesh,3,2009,22,Anakapalli,GEN,NOOKARAPU SURYA PRAKASA RAO,M,GEN,50.0,TDP,317056.0,2.0,TDP
S01,Andhra Pradesh,3,2009,22,Anakapalli,GEN,ALLU ARAVIND,M,GEN,62.0,PRAP,294183.0,3.0,PRAP
S01,Andhra Pradesh,3,2009,22,Anakapalli,GEN,APPA RAO KIRLA,M,GEN,57.0,BJP,18493.0,4.0,NDA
S01,Andhra Pradesh,3,2009,22,Anakapalli,GEN,NANDA GOPAL GANDHAM,M,GEN,60.0,IND,12322.0,5.0,IND
S01,Andhra Pradesh,3,2009,22,Anakapalli,GEN,PULAMARASETTI VENKATA RAMANA,M,GEN,28.0,PPOI,9978.0,6.0,PPOI
S01,Andhra Pradesh,3,2009,22,Anakapalli,GEN,PATHALA SATYA RAO,M,GEN,46.0,IND,9218.0,7.0,IND
S01,Andhra Pradesh,3,2009,22,Anakapalli,GEN,VENKATA RAMANA BABU PILLA,M,GEN,35.0,BSP,6964.0,8.0,BSP
S01,Andhra Pradesh,3,2009,22,Anakapalli,GEN,BHEEMISETTI NAGESWARARAO,M,GEN,41.0,RJD,6578.0,9.0,UPA
S01,Andhra Pradesh,3,2009,22,Anakapalli,GEN,BOYINA NAGESWARA RAO,M,GEN,52.0,JD(U),3394.0,10.0,NDA
S01,Andhra Pradesh,3,2009,23,Kakinada,GEN,M.M.PALLAMRAJU,M,GEN,46.0,INC,323607.0,1.0,UPA
S01,Andhra Pradesh,3,2009,23,Kakinada,GEN,CHALAMALASETTY SUNIL,M,GEN,39.0,PRAP,289563.0,2.0,PRAP
S01,Andhra Pradesh,3,2009,23,Kakinada,GEN,VASAMSETTY SATYA,M,GEN,44.0,TDP,258046.0,3.0,TDP
S01,Andhra Pradesh,3,2009,23,Kakinada,GEN,ALURI VIJAYA LAKSHMI,F,GEN,64.0,LSP,17904.0,4.0,LSP
S01,Andhra Pradesh,3,2009,23,Kakinada,GEN,BADAMPUDI BABURAO,M,GEN,51.0,IND,15532.0,5.0,IND
S01,Andhra Pradesh,3,2009,23,Kakinada,GEN,BIKKINA VISWESWARA RAO,M,GEN,34.0,BJP,14861.0,6.0,NDA
S01,Andhra Pradesh,3,2009,23,Kakinada,GEN,DANAM LAZAR BABU,M,SC,42.0,IND,9188.0,7.0,IND
S01,Andhra Pradesh,3,2009,23,Kakinada,GEN,DOMMETI SUDHAKAR,M,GEN,51.0,BSP,7716.0,8.0,BSP
S01,Andhra Pradesh,3,2009,23,Kakinada,GEN,GALI SATYAVATHI,F,SC,40.0,RPI,7263.0,9.0,RPI
S01,Andhra Pradesh,3,2009,23,Kakinada,GEN,NAMALA SATYANARAYANA,M,GEN,45.0,RDHP,5287.0,10.0,RDHP
S01,Andhra Pradesh,3,2009,23,Kakinada,GEN,GIDLA SIMHACHALAM,M,SC,50.0,RDMP,4108.0,11.0,RDMP
S01,Andhra Pradesh,3,2009,23,Kakinada,GEN,UDAYA KUMAR KONDEPUDI,M,SC,36.0,TPPP,3874.0,12.0,TPPP
S01,Andhra Pradesh,3,2009,23,Kakinada,GEN,BUGATHA BANGARRAO,M,GEN,48.0,CPI(ML)(L),3076.0,13.0,CPI(ML)(L)
S01,Andhra Pradesh,3,2009,23,Kakinada,GEN,N.PALLAMRAJU,M,GEN,52.0,AJBP,2289.0,14.0,AJBP
S01,Andhra Pradesh,3,2009,23,Kakinada,GEN,CHAGANTI SURYA NARAYANA MURTHY,M,GEN,44.0,IND,1866.0,15.0,IND
S01,Andhra Pradesh,3,2009,23,Kakinada,GEN,AKAY SURYANARAYANA,M,GEN,50.0,IND,1390.0,16.0,IND
S01,Andhra Pradesh,3,2009,24,Amalapuram,SC,G.V.HARSHA KUMAR,M,SC,50.0,INC,368501.0,1.0,UPA
S01,Andhra Pradesh,3,2009,24,Amalapuram,SC,POTHULA PRAMEELA DEVI,F,SC,55.0,PRAP,328496.0,2.0,PRAP
S01,Andhra Pradesh,3,2009,24,Amalapuram,SC,DOCTOR GEDELA VARALAKSHMI,F,SC,55.0,TDP,264524.0,3.0,TDP
S01,Andhra Pradesh,3,2009,24,Amalapuram,SC,AKUMARTHI SURYANARAYANA,M,SC,50.0,TPPP,17999.0,4.0,TPPP
S01,Andhra Pradesh,3,2009,24,Amalapuram,SC,KOMMABATTULA UMA MAHESWARA RAO,M,SC,65.0,BJP,12730.0,5.0,NDA
S01,Andhra Pradesh,3,2009,24,Amalapuram,SC,YALANGI RAMESH,M,SC,45.0,IND,7675.0,6.0,IND
S01,Andhra Pradesh,3,2009,24,Amalapuram,SC,BHEEMARAO RAMJI MUTHABATHULA,M,SC,39.0,PPOI,7261.0,7.0,PPOI
S01,Andhra Pradesh,3,2009,24,Amalapuram,SC,KIRAN KUMAR BINEPE,M,SC,43.0,PBHP,4810.0,8.0,PBHP
S01,Andhra Pradesh,3,2009,24,Amalapuram,SC,GEDDAM SAMPADA RAO,M,SC,39.0,BSP,4732.0,9.0,BSP
S01,Andhra Pradesh,3,2009,24,Amalapuram,SC,P.V.CHAKRAVARTHI,M,SC,54.0,RPI(KH),4480.0,10.0,RPI(KH)
S01,Andhra Pradesh,3,2009,24,Amalapuram,SC,MASA RAMADASU,M,SC,46.0,RDMP,2557.0,11.0,RDMP
S01,Andhra Pradesh,3,2009,25,Rajahmundry,GEN,ARUNA KUMAR VUNDAVALLI,M,GEN,54.0,INC,357449.0,1.0,UPA
S01,Andhra Pradesh,3,2009,25,Rajahmundry,GEN,M. MURALI MOHAN,M,GEN,68.0,TDP,355302.0,2.0,TDP
S01,Andhra Pradesh,3,2009,25,Rajahmundry,GEN,UPPALAPATI VENKATA KRISHNAM RAJU,M,GEN,69.0,PRAP,253437.0,3.0,PRAP
S01,Andhra Pradesh,3,2009,25,Rajahmundry,GEN,DR. PALADUGU CHANDRA MOULI,M,GEN,69.0,LSP,13418.0,4.0,LSP
S01,Andhra Pradesh,3,2009,25,Rajahmundry,GEN,SANABOINA SUBHALAKSHMI,F,GEN,44.0,IND,7396.0,5.0,IND
S01,Andhra Pradesh,3,2009,25,Rajahmundry,GEN,SOMU VEERRAJU,M,GEN,51.0,BJP,7123.0,6.0,NDA
S01,Andhra Pradesh,3,2009,25,Rajahmundry,GEN,VAJRAPU KOTESWARA RAO,M,GEN,43.0,BSP,5805.0,7.0,BSP
S01,Andhra Pradesh,3,2009,25,Rajahmundry,GEN,VASAMSETTY NAGESWARA RAO,M,GEN,46.0,IND,5219.0,8.0,IND
S01,Andhra Pradesh,3,2009,25,Rajahmundry,GEN,MEDA SRINIVAS,M,GEN,39.0,RPC(S),3980.0,9.0,RPC(S)
S01,Andhra Pradesh,3,2009,25,Rajahmundry,GEN,MEDAPATI PAPIREDDY,M,GEN,30.0,TPPP,2869.0,10.0,TPPP
S01,Andhra Pradesh,3,2009,25,Rajahmundry,GEN,DATLA RAYA JAGAPATHI RAJU,M,GEN,50.0,PPOI,2437.0,11.0,PPOI
S01,Andhra Pradesh,3,2009,25,Rajahmundry,GEN,MUSHINI RAMAKRISHNA RAO,M,GEN,51.0,IND,1972.0,12.0,IND
S01,Andhra Pradesh,3,2009,25,Rajahmundry,GEN,PARAMATA GANESWARA RAO,M,SC,46.0,IND,1413.0,13.0,IND
S01,Andhra Pradesh,3,2009,26,Narsapuram,GEN,BAPIRAJU KANUMURU,M,GEN,61.0,INC,389422.0,1.0,UPA
S01,Andhra Pradesh,3,2009,26,Narsapuram,GEN,THOTA SITA RAMA LAKSHMI,F,GEN,59.0,TDP,274732.0,2.0,TDP
S01,Andhra Pradesh,3,2009,26,Narsapuram,GEN,GUBBALA TAMMAIAH,M,GEN,61.0,PRAP,267058.0,3.0,PRAP
S01,Andhra Pradesh,3,2009,26,Narsapuram,GEN,MANORAMA SANKU,F,GEN,62.0,LSP,13972.0,4.0,LSP
S01,Andhra Pradesh,3,2009,26,Narsapuram,GEN,BHUPATHIRAJU SRINIVASA VARMA,M,GEN,41.0,BJP,11941.0,5.0,NDA
S01,Andhra Pradesh,3,2009,26,Narsapuram,GEN,ALLURI YUGANDHARA RAJU,M,GEN,55.0,PPOI,9369.0,6.0,PPOI
S01,Andhra Pradesh,3,2009,26,Narsapuram,GEN,KALIDINDI VISWANADHA RAJU,M,GEN,39.0,BSP,8944.0,7.0,BSP
S01,Andhra Pradesh,3,2009,26,Narsapuram,GEN,KALIDINDI BHIMARAJU,M,GEN,73.0,IND,7012.0,8.0,IND
S01,Andhra Pradesh,3,2009,26,Narsapuram,GEN,NAVUNDRU RAJENDRA PRASAD,M,SC,44.0,BHSASP,6016.0,9.0,BHSASP
S01,Andhra Pradesh,3,2009,26,Narsapuram,GEN,MANTHENA  VENKTARAJU,M,GEN,35.0,RDMP,2494.0,10.0,RDMP
S01,Andhra Pradesh,3,2009,27,Eluru,GEN,KAVURI SAMBASIVA RAO,M,GEN,65.0,INC,423777.0,1.0,UPA
S01,Andhra Pradesh,3,2009,27,Eluru,GEN,MAGANTI VENKATESWARA RAO(BABU),M,GEN,49.0,TDP,380994.0,2.0,TDP
S01,Andhra Pradesh,3,2009,27,Eluru,GEN,K P REDDAIAH YADAV,M,GEN,67.0,PRAP,225928.0,3.0,PRAP
S01,Andhra Pradesh,3,2009,27,Eluru,GEN,Y.V.S.V. PRASADA RAO (YERNENI PRASADA RAO),M,GEN,61.0,PPOI,12193.0,4.0,PPOI
S01,Andhra Pradesh,3,2009,27,Eluru,GEN,DOWLURI GOVARDHAN,M,SC,32.0,IND,9795.0,5.0,IND
S01,Andhra Pradesh,3,2009,27,Eluru,GEN,KODURI VENKATA SUBBA RAJU,M,GEN,46.0,BJP,8361.0,6.0,NDA
S01,Andhra Pradesh,3,2009,27,Eluru,GEN,PILLELLI SUNIL,M,SC,35.0,BSP,5151.0,7.0,BSP
S01,Andhra Pradesh,3,2009,27,Eluru,GEN,TANUKU SEKHAR,M,GEN,45.0,IND,3012.0,8.0,IND
S01,Andhra Pradesh,3,2009,27,Eluru,GEN,DODDA KAMESWARA RAO,M,GEN,54.0,IND,3005.0,9.0,IND
S01,Andhra Pradesh,3,2009,27,Eluru,GEN,S N RAJU,M,SC,48.0,MCPI(S),2479.0,10.0,MCPI(S)
S01,Andhra Pradesh,3,2009,27,Eluru,GEN,SIRIKI SRINIVAS,M,GEN,32.0,RDMP,2196.0,11.0,RDMP
S01,Andhra Pradesh,3,2009,27,Eluru,GEN,KASI NAIDU KAMMILI,M,GEN,39.0,IND,2097.0,12.0,IND
S01,Andhra Pradesh,3,2009,28,Machilipatnam,GEN,KONAKALLA NARAYANA RAO,M,GEN,59.0,TDP,409936.0,1.0,TDP
S01,Andhra Pradesh,3,2009,28,Machilipatnam,GEN,BADIGA RAMAKRISHNA,M,GEN,66.0,INC,397480.0,2.0,UPA
S01,Andhra Pradesh,3,2009,28,Machilipatnam,GEN,CHENNAMSETTI RAMACHANDRAIAH,M,GEN,60.0,PRAP,186921.0,3.0,PRAP
S01,Andhra Pradesh,3,2009,28,Machilipatnam,GEN,YENDURI SUBRAMANYESWA RAO ( MANI ),M,GEN,50.0,IND,12775.0,4.0,IND
S01,Andhra Pradesh,3,2009,28,Machilipatnam,GEN,KOPPULA VENKATESWARA RAO,M,GEN,45.0,LSP,12022.0,5.0,LSP
S01,Andhra Pradesh,3,2009,28,Machilipatnam,GEN,BHOGADI RAMA DEVI,F,GEN,56.0,BJP,10721.0,6.0,NDA
S01,Andhra Pradesh,3,2009,28,Machilipatnam,GEN,CHIGURUPATI RAMALINGESWARA RAO,M,GEN,33.0,BSP,5844.0,7.0,BSP
